,species,genus,family,species.relative,genus.relative
22385,Gaertnera_bieleri,Gaertnera,Rubiaceae,NA,Gaertnera
22386,Gaertnera_cooperi,Gaertnera,Rubiaceae,NA,Gaertnera
22387,Gaertnera_densicarpa,Gaertnera,Rubiaceae,NA,Gaertnera
22388,Gaertnera_eketensis,Gaertnera,Rubiaceae,NA,Gaertnera
22389,Gaertnera_gabonensis,Gaertnera,Rubiaceae,NA,Gaertnera
22390,Gaertnera_letouzeyi,Gaertnera,Rubiaceae,NA,Gaertnera
22391,Gaertnera_leucothyrsa,Gaertnera,Rubiaceae,NA,Gaertnera
22392,Gaertnera_liberiensis,Gaertnera,Rubiaceae,NA,Gaertnera
22393,Gaertnera_longevaginalis,Gaertnera,Rubiaceae,NA,Gaertnera
22394,Gaertnera_longivaginalis,Gaertnera,Rubiaceae,NA,Gaertnera
22395,Gaertnera_luteocarpa,Gaertnera,Rubiaceae,NA,Gaertnera
22396,Gaertnera_paniculata,Gaertnera,Rubiaceae,NA,Gaertnera
22397,Gaertnera_spicata,Gaertnera,Rubiaceae,NA,Gaertnera
22398,Gaertnera_stictophylla,Gaertnera,Rubiaceae,NA,Gaertnera
22399,Gaertnera_trachystyla,Gaertnera,Rubiaceae,NA,Gaertnera
22400,Galiniera_saxifraga,Galiniera,Rubiaceae,NA,Galiniera
22401,Galium_aparinoides,Galium,Rubiaceae,NA,Galium
22402,Galium_brenanii,Galium,Rubiaceae,NA,Galium
22403,Galium_bussei,Galium,Rubiaceae,NA,Galium
22404,Galium_capense,Galium,Rubiaceae,NA,Galium
22405,Galium_chloroionanthum,Galium,Rubiaceae,NA,Galium
22406,Galium_glaciale,Galium,Rubiaceae,NA,Galium
22407,Galium_hochstetteri,Galium,Rubiaceae,NA,Galium
22408,Galium_kenyanum,Galium,Rubiaceae,NA,Galium
22409,Galium_mollugo,Galium,Rubiaceae,NA,Galium
22410,Galium_ossirwaense,Galium,Rubiaceae,NA,Galium
22411,Galium_rotundifolium,Galium,Rubiaceae,NA,Galium
22412,Galium_ruwenzoriense,Galium,Rubiaceae,NA,Galium
22413,Galium_scabrellum,Galium,Rubiaceae,NA,Galium
22414,Galium_scioanum,Galium,Rubiaceae,NA,Galium
22415,Galium_simense,Galium,Rubiaceae,NA,Galium
22416,Galium_spurium,Galium,Rubiaceae,NA,Galium
22417,Galium_stenophyllum,Galium,Rubiaceae,NA,Galium
22418,Galium_tanganyikense,Galium,Rubiaceae,NA,Galium
22419,Galium_thunbergianum,Galium,Rubiaceae,NA,Galium
22420,Galium_wittbergense,Galium,Rubiaceae,NA,Galium
22421,Galium_setaceum,Galium,Rubiaceae,NA,Galium
22422,Galium_parisiense,Galium,Rubiaceae,NA,Galium
22423,Galopina_circaeoides,Galopina,Rubiaceae,NA,Galopina
22424,Gardenia_aqualla,Gardenia,Rubiaceae,NA,Gardenia
22425,Gardenia_brachythamnus,Gardenia,Rubiaceae,NA,Gardenia
22426,Gardenia_epiphytica,Gardenia,Rubiaceae,NA,Gardenia
22427,Gardenia_erubescens,Gardenia,Rubiaceae,NA,Gardenia
22428,Gardenia_fiorii,Gardenia,Rubiaceae,NA,Gardenia
22429,Gardenia_imperialis,Gardenia,Rubiaceae,NA,Gardenia
22430,Gardenia_leopoldiana,Gardenia,Rubiaceae,NA,Gardenia
22431,Gardenia_nitida,Gardenia,Rubiaceae,NA,Gardenia
22432,Gardenia_posoquerioides,Gardenia,Rubiaceae,NA,Gardenia
22433,Gardenia_resiniflua,Gardenia,Rubiaceae,NA,Gardenia
22434,Gardenia_sokotensis,Gardenia,Rubiaceae,NA,Gardenia
22435,Gardenia_subacaulis,Gardenia,Rubiaceae,NA,Gardenia
22436,Gardenia_ternifolia,Gardenia,Rubiaceae,NA,Gardenia
22437,Gardenia_thunbergia,Gardenia,Rubiaceae,NA,Gardenia
22438,Gardenia_transvenulosa,Gardenia,Rubiaceae,NA,Gardenia
22439,Gardenia_triacantha,Gardenia,Rubiaceae,NA,Gardenia
22440,Gardenia_vogelii,Gardenia,Rubiaceae,NA,Gardenia
22441,Gardenia_volkensii,Gardenia,Rubiaceae,NA,Gardenia
22442,Geocardia_obovallata,Geocardia,Rubiaceae,NA,Geocardia
22443,Geophila_afzelii,Geophila,Rubiaceae,NA,Geophila
22444,Geophila_erythrocarpa,Geophila,Rubiaceae,NA,Geophila
22445,Geophila_flaviflora,Geophila,Rubiaceae,NA,Geophila
22446,Geophila_ingens,Geophila,Rubiaceae,NA,Geophila
22447,Geophila_lancistipula,Geophila,Rubiaceae,NA,Geophila
22448,Geophila_obvallata,Geophila,Rubiaceae,NA,Geophila
22449,Geophila_renaris,Geophila,Rubiaceae,NA,Geophila
22450,Geophila_repens,Geophila,Rubiaceae,NA,Geophila
22451,Globulostylis_cuvieroides,Globulostylis,Rubiaceae,NA,Globulostylis
22452,Globulostylis_dewildeana,Globulostylis,Rubiaceae,NA,Globulostylis
22453,Globulostylis_leniochlamys,Globulostylis,Rubiaceae,NA,Globulostylis
22454,Globulostylis_minor,Globulostylis,Rubiaceae,NA,Globulostylis
22455,Globulostylis_rammelooana,Globulostylis,Rubiaceae,NA,Globulostylis
22456,Globulostylis_robbrechtiana,Globulostylis,Rubiaceae,NA,Globulostylis
22457,Globulostylis_talbotii,Globulostylis,Rubiaceae,NA,Globulostylis
22458,Globulostylis_uncinula,Globulostylis,Rubiaceae,NA,Globulostylis
22459,Guettarda_speciosa,Guettarda,Rubiaceae,NA,Guettarda
22460,Hedythyrsus_spermacocinus,Hedythyrsus,Rubiaceae,NA,Hedythyrsus
22461,Hedythyrsus_thamnoideus,Hedythyrsus,Rubiaceae,NA,Hedythyrsus
22462,Heinsenia_diervilleoides,Heinsenia,Rubiaceae,NA,Heinsenia
22463,Heinsia_bussei,Heinsia,Rubiaceae,NA,Heinsia
22464,Heinsia_crinita,Heinsia,Rubiaceae,NA,Heinsia
22465,Heinsia_myrmoecia,Heinsia,Rubiaceae,NA,Heinsia
22466,Heinsia_parviflora,Heinsia,Rubiaceae,NA,Heinsia
22467,Heinsia_pilosa,Heinsia,Rubiaceae,NA,Heinsia
22468,Heinsia_zanzibarica,Heinsia,Rubiaceae,NA,Heinsia
22469,Hekistocarpa_minutiflora,Hekistocarpa,Rubiaceae,NA,Hekistocarpa
22470,Hutchinsonia_barbata,Hutchinsonia,Rubiaceae,NA,Hutchinsonia
22471,Hutchinsonia_glabrescens,Hutchinsonia,Rubiaceae,NA,Hutchinsonia
22472,Hymenocoleus_axillaris,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22473,Hymenocoleus_barbatus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22474,Hymenocoleus_bracteosus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22475,Hymenocoleus_emarginatus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22476,Hymenocoleus_glaber,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22477,Hymenocoleus_globulifer,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22478,Hymenocoleus_hirsutus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22479,Hymenocoleus_libericus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22480,Hymenocoleus_multinervis,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22481,Hymenocoleus_nervopilosus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22482,Hymenocoleus_neurodictyon,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22483,Hymenocoleus_physostipula,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22484,Hymenocoleus_pseudoscaphus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22485,Hymenocoleus_robbrechtianus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22486,Hymenocoleus_rotundifolius,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22487,Hymenocoleus_scaphus,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22488,Hymenocoleus_subipecacuanha,Hymenocoleus,Rubiaceae,NA,Hymenocoleus
22489,Hymenodictyon_biafranum,Hymenodictyon,Rubiaceae,NA,Hymenodictyon
22490,Hymenodictyon_epiphyticum,Hymenodictyon,Rubiaceae,NA,Hymenodictyon
22491,Hymenodictyon_floribundum,Hymenodictyon,Rubiaceae,NA,Hymenodictyon
22492,Hymenodictyon_pachyantha,Hymenodictyon,Rubiaceae,NA,Hymenodictyon
22493,Hymenodictyon_parvifolium,Hymenodictyon,Rubiaceae,NA,Hymenodictyon
22494,Hyperacanthus_amoenus,Hyperacanthus,Rubiaceae,NA,Hyperacanthus
22495,Hyperacanthus_microphyllus,Hyperacanthus,Rubiaceae,NA,Hyperacanthus
22496,Ixora_albersii,Ixora,Rubiaceae,NA,Ixora
22497,Ixora_aneimenodesma,Ixora,Rubiaceae,NA,Ixora
22498,Ixora_baldwinii,Ixora,Rubiaceae,NA,Ixora
22499,Ixora_batesii,Ixora,Rubiaceae,NA,Ixora
22500,Ixora_bauchiensis,Ixora,Rubiaceae,NA,Ixora
22501,Ixora_brachypoda,Ixora,Rubiaceae,NA,Ixora
22502,Ixora_burundiensis,Ixora,Rubiaceae,NA,Ixora
22503,Ixora_congesta,Ixora,Rubiaceae,NA,Ixora
22504,Ixora_delicatula,Ixora,Rubiaceae,NA,Ixora
22505,Ixora_euosmia,Ixora,Rubiaceae,NA,Ixora
22506,Ixora_fastigiata,Ixora,Rubiaceae,NA,Ixora
22507,Ixora_foliosa,Ixora,Rubiaceae,NA,Ixora
22508,Ixora_guineensis,Ixora,Rubiaceae,NA,Ixora
22509,Ixora_hartiana,Ixora,Rubiaceae,NA,Ixora
22510,Ixora_hiernii,Ixora,Rubiaceae,NA,Ixora
22511,Ixora_hippoperifera,Ixora,Rubiaceae,NA,Ixora
22512,Ixora_inundata,Ixora,Rubiaceae,NA,Ixora
22513,Ixora_latituba,Ixora,Rubiaceae,NA,Ixora
22514,Ixora_laurentii,Ixora,Rubiaceae,NA,Ixora
22515,Ixora_laxiflora,Ixora,Rubiaceae,NA,Ixora
22516,Ixora_letestui,Ixora,Rubiaceae,NA,Ixora
22517,Ixora_liberiensis,Ixora,Rubiaceae,NA,Ixora
22518,Ixora_longipedunculata,Ixora,Rubiaceae,NA,Ixora
22519,Ixora_macilenta,Ixora,Rubiaceae,NA,Ixora
22520,Ixora_mildbraedii,Ixora,Rubiaceae,NA,Ixora
22521,Ixora_minutiflora,Ixora,Rubiaceae,NA,Ixora
22522,Ixora_nana,Ixora,Rubiaceae,NA,Ixora
22523,Ixora_narcissodora,Ixora,Rubiaceae,NA,Ixora
22524,Ixora_nematopoda,Ixora,Rubiaceae,NA,Ixora
22525,Ixora_nigerica,Ixora,Rubiaceae,NA,Ixora
22526,Ixora_nimbana,Ixora,Rubiaceae,NA,Ixora
22527,Ixora_odorata,Ixora,Rubiaceae,NA,Ixora
22528,Ixora_phellopus,Ixora,Rubiaceae,NA,Ixora
22529,Ixora_praetermissa,Ixora,Rubiaceae,NA,Ixora
22530,Ixora_rufa,Ixora,Rubiaceae,NA,Ixora
22531,Ixora_scheffleri,Ixora,Rubiaceae,NA,Ixora
22532,Ixora_seretii,Ixora,Rubiaceae,NA,Ixora
22533,Ixora_sp.'Kalehe',Ixora,Rubiaceae,NA,Ixora
22534,Ixora_sp.'Waka',Ixora,Rubiaceae,NA,Ixora
22535,Ixora_spirei,Ixora,Rubiaceae,NA,Ixora
22536,Ixora_stricta,Ixora,Rubiaceae,NA,Ixora
22537,Ixora_synactica,Ixora,Rubiaceae,NA,Ixora
22538,Ixora_tanzaniensis,Ixora,Rubiaceae,NA,Ixora
22539,Ixora_tenuis,Ixora,Rubiaceae,NA,Ixora
22540,Keetia_acuminata,Keetia,Rubiaceae,NA,Keetia
22541,Keetia_angustifolia,Keetia,Rubiaceae,NA,Keetia
22542,Keetia_bakossiorum,Keetia,Rubiaceae,NA,Keetia
22543,Keetia_bridsoniae,Keetia,Rubiaceae,NA,Keetia
22544,Keetia_carmichaelii,Keetia,Rubiaceae,NA,Keetia
22545,Keetia_cornelia,Keetia,Rubiaceae,NA,Keetia
22546,Keetia_ferruginea,Keetia,Rubiaceae,NA,Keetia
22547,Keetia_foetida,Keetia,Rubiaceae,NA,Keetia
22548,Keetia_gracilis,Keetia,Rubiaceae,NA,Keetia
22549,Keetia_gueinzii,Keetia,Rubiaceae,NA,Keetia
22550,Keetia_hispida,Keetia,Rubiaceae,NA,Keetia
22551,Keetia_koritschoneri,Keetia,Rubiaceae,NA,Keetia
22552,Keetia_leucantha,Keetia,Rubiaceae,NA,Keetia
22553,Keetia_locellata,Keetia,Rubiaceae,NA,Keetia
22554,Keetia_lukei,Keetia,Rubiaceae,NA,Keetia
22555,Keetia_lulandensis,Keetia,Rubiaceae,NA,Keetia
22556,Keetia_mannii,Keetia,Rubiaceae,NA,Keetia
22557,Keetia_molundensis,Keetia,Rubiaceae,NA,Keetia
22558,Keetia_multiflora,Keetia,Rubiaceae,NA,Keetia
22559,Keetia_obovata,Keetia,Rubiaceae,NA,Keetia
22560,Keetia_ornata,Keetia,Rubiaceae,NA,Keetia
22561,Keetia_paludosa,Keetia,Rubiaceae,NA,Keetia
22562,Keetia_procteri,Keetia,Rubiaceae,NA,Keetia
22563,Keetia_purpurascens,Keetia,Rubiaceae,NA,Keetia
22564,Keetia_purseglovei,Keetia,Rubiaceae,NA,Keetia
22565,Keetia_ripae,Keetia,Rubiaceae,NA,Keetia
22566,Keetia_rubens,Keetia,Rubiaceae,NA,Keetia
22567,Keetia_rufivillosa,Keetia,Rubiaceae,NA,Keetia
22568,Keetia_rwandensis,Keetia,Rubiaceae,NA,Keetia
22569,Keetia_sp._aff._molundensis,Keetia,Rubiaceae,NA,Keetia
22570,Keetia_spec.nov.1,Keetia,Rubiaceae,NA,Keetia
22571,Keetia_tenuiflora,Keetia,Rubiaceae,NA,Keetia
22572,Keetia_venosa,Keetia,Rubiaceae,NA,Keetia
22573,Keetia_venosissima,Keetia,Rubiaceae,NA,Keetia
22574,Keetia_zanzibarica,Keetia,Rubiaceae,NA,Keetia
22575,Knoxia_manika,Knoxia,Rubiaceae,NA,Knoxia
22576,Kohautia_amatymbica,Kohautia,Rubiaceae,NA,Kohautia
22577,Kohautia_angolensis,Kohautia,Rubiaceae,NA,Kohautia
22578,Kohautia_aspera,Kohautia,Rubiaceae,NA,Kohautia
22579,Kohautia_caespitosa,Kohautia,Rubiaceae,NA,Kohautia
22580,Kohautia_coccinea,Kohautia,Rubiaceae,NA,Kohautia
22581,Kohautia_confusa,Kohautia,Rubiaceae,NA,Kohautia
22582,Kohautia_cuspidata,Kohautia,Rubiaceae,NA,Kohautia
22583,Kohautia_cynanchica,Kohautia,Rubiaceae,NA,Kohautia
22584,Kohautia_euryantha,Kohautia,Rubiaceae,NA,Kohautia
22585,Kohautia_grandiflora,Kohautia,Rubiaceae,NA,Kohautia
22586,Kohautia_kimuenzae,Kohautia,Rubiaceae,NA,Kohautia
22587,Kohautia_lasiocarpa,Kohautia,Rubiaceae,NA,Kohautia
22588,Kohautia_longifolia,Kohautia,Rubiaceae,NA,Kohautia
22589,Kohautia_microcala,Kohautia,Rubiaceae,NA,Kohautia
22590,Kohautia_obtusiloba,Kohautia,Rubiaceae,NA,Kohautia
22591,Kohautia_platyphylla,Kohautia,Rubiaceae,NA,Kohautia
22592,Kohautia_prolixipes,Kohautia,Rubiaceae,NA,Kohautia
22593,Kohautia_sarcophylla,Kohautia,Rubiaceae,NA,Kohautia
22594,Kohautia_subverticillata,Kohautia,Rubiaceae,NA,Kohautia
22595,Kohautia_tenuis,Kohautia,Rubiaceae,NA,Kohautia
22596,Kraussia_floribunda,Kraussia,Rubiaceae,NA,Kraussia
22597,Kraussia_kirkii,Kraussia,Rubiaceae,NA,Kraussia
22598,Kraussia_schlechteri,Kraussia,Rubiaceae,NA,Kraussia
22599,Kraussia_speciosa,Kraussia,Rubiaceae,NA,Kraussia
22600,Lagynias_dryadum,Lagynias,Rubiaceae,NA,Lagynias
22601,Lagynias_lasiantha,Lagynias,Rubiaceae,NA,Lagynias
22602,Lagynias_monteiroi,Lagynias,Rubiaceae,NA,Lagynias
22603,Lagynias_pallidiflora,Lagynias,Rubiaceae,NA,Lagynias
22604,Lagynias_rufescens,Lagynias,Rubiaceae,NA,Lagynias
22605,Lamprothamnus_zanguebaricus,Lamprothamnus,Rubiaceae,NA,Lamprothamnus
22606,Lasianthus_africanus,Lasianthus,Rubiaceae,NA,Lasianthus
22607,Lasianthus_batangensis,Lasianthus,Rubiaceae,NA,Lasianthus
22608,Lasianthus_cereiflorus,Lasianthus,Rubiaceae,NA,Lasianthus
22609,Lasianthus_glomeruliflorus,Lasianthus,Rubiaceae,NA,Lasianthus
22610,Lasianthus_kilimandscharicus,Lasianthus,Rubiaceae,NA,Lasianthus
22611,Lasianthus_laxinervis,Lasianthus,Rubiaceae,NA,Lasianthus
22612,Lasianthus_macrocalyx,Lasianthus,Rubiaceae,NA,Lasianthus
22613,Lasianthus_mayumbensis,Lasianthus,Rubiaceae,NA,Lasianthus
22614,Lasianthus_microcalyx,Lasianthus,Rubiaceae,NA,Lasianthus
22615,Lasianthus_pedunculatus,Lasianthus,Rubiaceae,NA,Lasianthus
22616,Lasianthus_repens,Lasianthus,Rubiaceae,NA,Lasianthus
22617,Lasianthus_seseensis,Lasianthus,Rubiaceae,NA,Lasianthus
22618,Lasianthus_urophylloides,Lasianthus,Rubiaceae,NA,Lasianthus
22619,Lasianthus_wallacei,Lasianthus,Rubiaceae,NA,Lasianthus
22620,Lelya_osteocarpa,Lelya,Rubiaceae,NA,Lelya
22621,Lelya_prostrata,Lelya,Rubiaceae,NA,Lelya
22622,Leptactina_angolensis,Leptactina,Rubiaceae,NA,Leptactina
22623,Leptactina_benguelensis,Leptactina,Rubiaceae,NA,Leptactina
22624,Leptactina_delagoensis,Leptactina,Rubiaceae,NA,Leptactina
22625,Leptactina_densiflora,Leptactina,Rubiaceae,NA,Leptactina
22626,Leptactina_hexamera,Leptactina,Rubiaceae,NA,Leptactina
22627,Leptactina_involucrata,Leptactina,Rubiaceae,NA,Leptactina
22628,Leptactina_latifolia,Leptactina,Rubiaceae,NA,Leptactina
22629,Leptactina_laurentiana,Leptactina,Rubiaceae,NA,Leptactina
22630,Leptactina_leopoldi-secundi,Leptactina,Rubiaceae,NA,Leptactina
22631,Leptactina_liebrechtsiana,Leptactina,Rubiaceae,NA,Leptactina
22632,Leptactina_mannii,Leptactina,Rubiaceae,NA,Leptactina
22633,Leptactina_oxyloba,Leptactina,Rubiaceae,NA,Leptactina
22634,Leptactina_papyrophloea,Leptactina,Rubiaceae,NA,Leptactina
22635,Leptactina_platyphylla,Leptactina,Rubiaceae,NA,Leptactina
22636,Leptactina_pynaertii,Leptactina,Rubiaceae,NA,Leptactina
22637,Leptactina_rheophytica,Leptactina,Rubiaceae,NA,Leptactina
22638,Leptactina_senegambica,Leptactina,Rubiaceae,NA,Leptactina
22639,Macrosphyra_brachystylis,Macrosphyra,Rubiaceae,NA,Macrosphyra
22640,Macrosphyra_longistyla,Macrosphyra,Rubiaceae,NA,Macrosphyra
22641,Manostachya_staelioides,Manostachya,Rubiaceae,NA,Manostachya
22642,Manostachya_ternifolia,Manostachya,Rubiaceae,NA,Manostachya
22643,Margaritopsis_mabouniensis,Margaritopsis,Rubiaceae,NA,Margaritopsis
22644,Massularia_acuminata,Massularia,Rubiaceae,NA,Massularia
22645,Meyna_tetraphylla,Meyna,Rubiaceae,NA,Meyna
22646,Mitracarpus_hirtus,Mitracarpus,Rubiaceae,NA,Mitracarpus
22647,Mitragyna_inermis,Mitragyna,Rubiaceae,NA,Mitragyna
22648,Mitragyna_ledermannii,Mitragyna,Rubiaceae,NA,Mitragyna
22649,Mitragyna_rubrostipulata,Mitragyna,Rubiaceae,NA,Mitragyna
22650,Mitragyna_stipulosa,Mitragyna,Rubiaceae,NA,Mitragyna
22651,Mitrasacmopsis_quadrivalvis,Mitrasacmopsis,Rubiaceae,NA,Mitrasacmopsis
22652,Mitriostigma_barteri,Mitriostigma,Rubiaceae,NA,Mitriostigma
22653,Mitriostigma_greenwayi,Mitriostigma,Rubiaceae,NA,Mitriostigma
22654,Mitriostigma_monocaule,Mitriostigma,Rubiaceae,NA,Mitriostigma
22655,Mitriostigma_usambarense,Mitriostigma,Rubiaceae,NA,Mitriostigma
22656,Monosalpinx_guillaumetii,Monosalpinx,Rubiaceae,NA,Monosalpinx
22657,Morelia_senegalensis,Morelia,Rubiaceae,NA,Morelia
22658,Morinda_angolensis,Morinda,Rubiaceae,NA,Morinda
22659,Morinda_asteroscepa,Morinda,Rubiaceae,NA,Morinda
22660,Morinda_geminata,Morinda,Rubiaceae,NA,Morinda
22661,Morinda_longiflora,Morinda,Rubiaceae,NA,Morinda
22662,Morinda_lucida,Morinda,Rubiaceae,NA,Morinda
22663,Morinda_mefou,Morinda,Rubiaceae,NA,Morinda
22664,Morinda_morindoides,Morinda,Rubiaceae,NA,Morinda
22665,Morinda_titanophylla,Morinda,Rubiaceae,NA,Morinda
22666,Morinda_citrifolia,Morinda,Rubiaceae,NA,Morinda
22667,Multidentia_castaneae,Multidentia,Rubiaceae,NA,Multidentia
22668,Multidentia_concrescens,Multidentia,Rubiaceae,NA,Multidentia
22669,Multidentia_crassa,Multidentia,Rubiaceae,NA,Multidentia
22670,Multidentia_dichrophylla,Multidentia,Rubiaceae,NA,Multidentia
22671,Multidentia_exserta,Multidentia,Rubiaceae,NA,Multidentia
22672,Multidentia_fanshawei,Multidentia,Rubiaceae,NA,Multidentia
22673,Multidentia_kingupirensis,Multidentia,Rubiaceae,NA,Multidentia
22674,Multidentia_pobeguinii,Multidentia,Rubiaceae,NA,Multidentia
22675,Multidentia_saxicola,Multidentia,Rubiaceae,NA,Multidentia
22676,Multidentia_sclerocarpa,Multidentia,Rubiaceae,NA,Multidentia
22677,Mussaenda_afzelii,Mussaenda,Rubiaceae,NA,Mussaenda
22678,Mussaenda_afzelioides,Mussaenda,Rubiaceae,NA,Mussaenda
22679,Mussaenda_angolensis,Mussaenda,Rubiaceae,NA,Mussaenda
22680,Mussaenda_arcuata,Mussaenda,Rubiaceae,NA,Mussaenda
22681,Mussaenda_chippii,Mussaenda,Rubiaceae,NA,Mussaenda
22682,Mussaenda_conopharyngiifolia,Mussaenda,Rubiaceae,NA,Mussaenda
22683,Mussaenda_debeauxii,Mussaenda,Rubiaceae,NA,Mussaenda
22684,Mussaenda_elegans,Mussaenda,Rubiaceae,NA,Mussaenda
22685,Mussaenda_epiphytica,Mussaenda,Rubiaceae,NA,Mussaenda
22686,Mussaenda_erythrophylla,Mussaenda,Rubiaceae,NA,Mussaenda
22687,Mussaenda_grandiflora,Mussaenda,Rubiaceae,NA,Mussaenda
22688,Mussaenda_isertiana,Mussaenda,Rubiaceae,NA,Mussaenda
22689,Mussaenda_landolphioides,Mussaenda,Rubiaceae,NA,Mussaenda
22690,Mussaenda_leucophylla,Mussaenda,Rubiaceae,NA,Mussaenda
22691,Mussaenda_linderi,Mussaenda,Rubiaceae,NA,Mussaenda
22692,Mussaenda_microdonta,Mussaenda,Rubiaceae,NA,Mussaenda
22693,Mussaenda_monticola,Mussaenda,Rubiaceae,NA,Mussaenda
22694,Mussaenda_nannanii,Mussaenda,Rubiaceae,NA,Mussaenda
22695,Mussaenda_nivea,Mussaenda,Rubiaceae,NA,Mussaenda
22696,Mussaenda_paludosa,Mussaenda,Rubiaceae,NA,Mussaenda
22697,Mussaenda_polita,Mussaenda,Rubiaceae,NA,Mussaenda
22698,Mussaenda_rivularis,Mussaenda,Rubiaceae,NA,Mussaenda
22699,Mussaenda_soyauxii,Mussaenda,Rubiaceae,NA,Mussaenda
22700,Mussaenda_tenuiflora,Mussaenda,Rubiaceae,NA,Mussaenda
22701,Mussaenda_tristigmatica,Mussaenda,Rubiaceae,NA,Mussaenda
22702,Mussaenda_zenkeri,Mussaenda,Rubiaceae,NA,Mussaenda
22703,Nauclea_diderrichiana,Nauclea,Rubiaceae,NA,Nauclea
22704,Nauclea_diderrichii,Nauclea,Rubiaceae,NA,Nauclea
22705,Nauclea_gilletii,Nauclea,Rubiaceae,NA,Nauclea
22706,Nauclea_vanderguchtii,Nauclea,Rubiaceae,NA,Nauclea
22707,Nauclea_xanthoxylon,Nauclea,Rubiaceae,NA,Nauclea
22708,Nauclea_latifolia,Nauclea,Rubiaceae,NA,Nauclea
22709,Nauclea_pobeguinii,Nauclea,Rubiaceae,NA,Nauclea
22710,Nenax_acerosa,Nenax,Rubiaceae,NA,Nenax
22711,Nichallea_soyauxii,Nichallea,Rubiaceae,NA,Nichallea
22712,Oldenlandia_acicularis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22713,Oldenlandia_aegialodes,Oldenlandia,Rubiaceae,NA,Oldenlandia
22714,Oldenlandia_affinis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22715,Oldenlandia_angolensis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22716,Oldenlandia_asperuloides,Oldenlandia,Rubiaceae,NA,Oldenlandia
22717,Oldenlandia_borrerioides,Oldenlandia,Rubiaceae,NA,Oldenlandia
22718,Oldenlandia_bullockii,Oldenlandia,Rubiaceae,NA,Oldenlandia
22719,Oldenlandia_cana,Oldenlandia,Rubiaceae,NA,Oldenlandia
22720,Oldenlandia_capensis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22721,Oldenlandia_cephalotes,Oldenlandia,Rubiaceae,NA,Oldenlandia
22722,Oldenlandia_chevalieri,Oldenlandia,Rubiaceae,NA,Oldenlandia
22723,Oldenlandia_corymbosa,Oldenlandia,Rubiaceae,NA,Oldenlandia
22724,Oldenlandia_cyperoides,Oldenlandia,Rubiaceae,NA,Oldenlandia
22725,Oldenlandia_densiflora,Oldenlandia,Rubiaceae,NA,Oldenlandia
22726,Oldenlandia_duemmeri,Oldenlandia,Rubiaceae,NA,Oldenlandia
22727,Oldenlandia_echinulosa,Oldenlandia,Rubiaceae,NA,Oldenlandia
22728,Oldenlandia_fastigiata,Oldenlandia,Rubiaceae,NA,Oldenlandia
22729,Oldenlandia_flosculosa,Oldenlandia,Rubiaceae,NA,Oldenlandia
22730,Oldenlandia_forcipistipula,Oldenlandia,Rubiaceae,NA,Oldenlandia
22731,Oldenlandia_friesiorum,Oldenlandia,Rubiaceae,NA,Oldenlandia
22732,Oldenlandia_geophila,Oldenlandia,Rubiaceae,NA,Oldenlandia
22733,Oldenlandia_goreensis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22734,Oldenlandia_herbacea,Oldenlandia,Rubiaceae,NA,Oldenlandia
22735,Oldenlandia_hockii,Oldenlandia,Rubiaceae,NA,Oldenlandia
22736,Oldenlandia_ichthyoderma,Oldenlandia,Rubiaceae,NA,Oldenlandia
22737,Oldenlandia_johnstonii,Oldenlandia,Rubiaceae,NA,Oldenlandia
22738,Oldenlandia_lancifolia,Oldenlandia,Rubiaceae,NA,Oldenlandia
22739,Oldenlandia_laurentii,Oldenlandia,Rubiaceae,NA,Oldenlandia
22740,Oldenlandia_machingensis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22741,Oldenlandia_macrophylla,Oldenlandia,Rubiaceae,NA,Oldenlandia
22742,Oldenlandia_manyoniensis,Oldenlandia,Rubiaceae,NA,Oldenlandia
22743,Oldenlandia_marginata,Oldenlandia,Rubiaceae,NA,Oldenlandia
22744,Oldenlandia_microcarpa,Oldenlandia,Rubiaceae,NA,Oldenlandia
22745,Oldenlandia_microphylla,Oldenlandia,Rubiaceae,NA,Oldenlandia
22746,Oldenlandia_monanthos,Oldenlandia,Rubiaceae,NA,Oldenlandia
